t`s`float	v(rst)`V`float	v(clk)`V`float	v(d)`V`float	v(vdd!)`V`float	v(vss)`V`float
1.16192e-07	2.5	1.59946	0.000978846	2.48198	-0.00901208
1.16218e-07	2.5	1.81955	0.000741416	2.4702	-0.0149001
1.16232e-07	2.5	1.937	0.000664423	2.46708	-0.0164592
1.16247e-07	2.5	2.05446	0.000607399	2.46518	-0.0174095
1.16262e-07	2.5	2.18042	0.000592031	2.46597	-0.0170157
1.16277e-07	2.5	2.30639	0.000616104	2.46918	-0.0154077
1.163e-07	2.5	2.5	0.000716768	2.4782	-0.0108978
1.16312e-07	2.5	2.5	0.000762153	2.48212	-0.00894088
1.16318e-07	2.5	2.5	0.000785793	2.48417	-0.00791392
1.16336e-07	2.5	2.5	0.000876391	2.49188	-0.00406189
1.16355e-07	2.5	2.5	0.000987263	2.50106	0.000529259
1.16373e-07	2.5	2.5	0.00109746	2.51019	0.00509548
1.16396e-07	2.5	2.5	0.00122635	2.52123	0.0106155
1.16418e-07	2.5	2.5	0.00131704	2.52985	0.0149236
1.1645e-07	2.5	2.5	0.00136449	2.53714	0.0185713
1.16485e-07	2.5	2.5	0.00129443	2.5375	0.0187497
1.16535e-07	2.5	2.5	0.00102716	2.52677	0.0133858
1.16606e-07	2.5	2.5	0.000514073	2.50101	0.000506138
1.16715e-07	2.5	2.5	3.78736e-05	2.47572	-0.0121378
1.16847e-07	2.5	2.5	0.000216091	2.48878	-0.00561222
1.17021e-07	2.5	2.5	0.000591288	2.51762	0.00881221
1.17206e-07	2.5	2.5	0.00025385	2.50364	0.00182124
1.17395e-07	2.5	2.5	-5.90138e-05	2.48594	-0.00702847
1.17643e-07	2.5	2.5	0.000233877	2.50532	0.00266136
1.17867e-07	2.5	2.5	0.000206	2.50727	0.00363536
1.18116e-07	2.5	2.5	-7.77512e-05	2.49115	-0.00442636
1.18458e-07	2.5	2.5	0.000121736	2.50359	0.00179698
1.18721e-07	2.5	2.5	9.5284e-05	2.50404	0.00201767
1.188e-07	2.5	2.5	-9.71606e-06	2.49792	-0.00104116
1.18832e-07	2.5	2.2372	-8.4255e-05	2.49278	-0.003609
1.18842e-07	2.5	2.15142	-0.00010735	2.49121	-0.00439725
1.18875e-07	2.5	1.87692	-0.000165361	2.48711	-0.00644528
1.1892e-07	2.5	1.50064	-0.000225181	2.48233	-0.00883312
1.18943e-07	2.5	1.31134	-0.000249368	2.48017	-0.00991379
1.18965e-07	2.5	1.12203	-0.0002696	2.47817	-0.0109137
1.1899e-07	2.5	0.917486	-0.000273252	2.4772	-0.0114022
1.19014e-07	2.5	0.712938	-0.000262633	2.47711	-0.0114448
1.19033e-07	2.5	0.558379	-0.000234131	2.47844	-0.010782
1.19052e-07	2.5	0.40382	-0.000191442	2.48071	-0.00964552
1.19065e-07	2.5	0.295543	-0.000143724	2.48356	-0.0082182
1.19078e-07	2.5	0.187267	-8.41868e-05	2.48725	-0.00637735
1.191e-07	2.5	0	4.8114e-05	2.49567	-0.00216517
1.19114e-07	2.5	0	0.000185707	2.50494	0.00247106
1.1912e-07	2.5	0	0.000242424	2.50874	0.00436886
1.19139e-07	2.5	0	0.00041052	2.51999	0.00999273
1.19166e-07	2.5	0	0.000590427	2.53242	0.0162118
1.19204e-07	2.5	0	0.000714963	2.54228	0.0211415
1.19249e-07	2.5	0	0.000649073	2.54073	0.0203651
1.19309e-07	2.5	0	0.000309884	2.52232	0.0111578
1.19394e-07	2.5	0	-0.000245784	2.4887	-0.005652
1.19503e-07	2.5	0	-0.000467829	2.47205	-0.013975
1.19627e-07	2.5	0	-4.30247e-05	2.49501	-0.0024933
1.19801e-07	2.5	0	0.000345609	2.52032	0.0101587
1.19962e-07	2.5	0	-8.43834e-06	2.50097	0.000483949
1.20161e-07	2.5	0	-0.00023102	2.48542	-0.00729178
1.20367e-07	2.5	0	0.000123008	2.50595	0.00297263
1.20604e-07	2.5	0	0.000104339	2.50687	0.00343524
1.2083e-07	2.5	0	-0.000152554	2.49087	-0.00456548
1.21e-07	2.5	2.20582e-13	-9.99209e-06	2.49843	-0.00078411
1.21034e-07	2.5	0.283451	0.000115053	2.50688	0.00343909
1.21048e-07	2.5	0.399959	0.000161076	2.50996	0.00498083
1.21093e-07	2.5	0.772784	0.000201379	2.51279	0.00639738
1.21112e-07	2.5	0.934884	0.000162026	2.51031	0.00515581
1.21132e-07	2.5	1.09698	8.82025e-05	2.50558	0.00278849
1.21153e-07	2.5	1.2776	-3.11666e-05	2.49772	-0.0011424
1.21175e-07	2.5	1.45822	-0.000190834	2.48711	-0.00644744
1.21199e-07	2.5	1.66077	-0.000344085	2.47678	-0.0116113
1.21224e-07	2.5	1.86332	-0.000495029	2.46647	-0.0167644
1.21237e-07	2.5	1.97789	-0.000529239	2.46394	-0.0180288
1.21251e-07	2.5	2.09245	-0.000540601	2.46287	-0.0185642
1.21266e-07	2.5	2.21534	-0.000511458	2.46434	-0.0178323
1.21281e-07	2.5	2.33823	-0.000444902	2.46817	-0.0159154
1.213e-07	2.5	2.5	-0.000317088	2.47582	-0.0120909
1.21311e-07	2.5	2.5	-0.000253421	2.47939	-0.0103071
1.21317e-07	2.5	2.5	-0.000221962	2.4812	-0.00940176
1.21334e-07	2.5	2.5	-0.000113224	2.4877	-0.00615232
1.21353e-07	2.5	2.5	1.41541e-05	2.4955	-0.00224776
1.21371e-07	2.5	2.5	0.000139145	2.5034	0.00169773
1.21393e-07	2.5	2.5	0.000290988	2.51327	0.00663661
1.21421e-07	2.5	2.5	0.000441774	2.52343	0.0117167
1.2145e-07	2.5	2.5	0.000536258	2.53038	0.0151888
1.2148e-07	2.5	2.5	0.000564987	2.53348	0.0167419
1.21512e-07	2.5	2.5	0.000516962	2.53205	0.0160253
1.21542e-07	2.5	2.5	0.00040819	2.52655	0.0132744
1.21579e-07	2.5	2.5	0.000208374	2.51536	0.00768185
1.21623e-07	2.5	2.5	-4.54972e-05	2.5003	0.000151518
1.21713e-07	2.5	2.5	-0.000379138	2.47822	-0.0108923
1.2176e-07	2.5	2.5	-0.000397832	2.47465	-0.0126773
1.21808e-07	2.5	2.5	-0.000277778	2.47812	-0.0109383
1.21877e-07	2.5	2.5	-0.000389822	2.47657	-0.0117152
1.21918e-07	2.5	2.5	-0.00101318	2.46163	-0.0191829
1.2195e-07	2.5	2.5	-0.00174047	2.44522	-0.027391
1.21982e-07	2.5	2.5	-0.00268289	2.42453	-0.0377374
1.22043e-07	2.5	2.5	0.00106264	2.24357	-0.128217
1.22102e-07	2.5	2.5	0.0273468	1.95974	-0.270128
1.22168e-07	2.5	2.5	0.0973468	1.79017	-0.354915
1.22224e-07	2.5	2.5	0.185	1.89341	-0.303294
1.22282e-07	2.5	2.5	0.297946	2.11926	-0.19037
1.22339e-07	2.5	2.5	0.423906	2.30664	-0.0966814
1.22405e-07	2.5	2.5	0.587675	2.47374	-0.013132
1.22492e-07	2.5	2.5	0.80938	2.61396	0.0569806
1.22601e-07	2.5	2.5	1.08078	2.69758	0.0987901
1.22696e-07	2.5	2.5	1.29634	2.70655	0.103274
1.22864e-07	2.5	2.5	1.61525	2.67377	0.0868829
1.22985e-07	2.5	2.5	1.79553	2.64864	0.0743209
1.23164e-07	2.5	2.5	1.99775	2.62073	0.0603654
1.23366e-07	2.5	2.5	2.15084	2.58964	0.0448221
1.2369e-07	2.5	2.5	2.28751	2.53952	0.0197589
1.238e-07	2.5	2.5	2.31283	2.51956	0.00977845
1.23837e-07	2.5	2.1875	2.32006	2.51092	0.00545823
1.23849e-07	2.5	2.08836	2.32232	2.50851	0.00425255
1.23887e-07	2.5	1.77111	2.32925	2.50134	0.000669809
1.23933e-07	2.5	1.38847	2.33702	2.49505	-0.00247722
1.23957e-07	2.5	1.19344	2.34076	2.49238	-0.00380987
1.2398e-07	2.5	0.998416	2.34436	2.49008	-0.00495931
1.24011e-07	2.5	0.745376	2.34889	2.489	-0.00549962
1.24024e-07	2.5	0.635348	2.35082	2.48904	-0.00548023
1.24037e-07	2.5	0.52532	2.35274	2.48939	-0.00530669
1.24049e-07	2.5	0.428011	2.35443	2.4902	-0.00489877
1.2406e-07	2.5	0.330703	2.35612	2.49141	-0.00429303
1.24077e-07	2.5	0.191172	2.35857	2.49434	-0.00283006
1.241e-07	2.5	0	2.36196	2.49937	-0.000313572
1.24111e-07	2.5	0	2.36362	2.50386	0.00193002
1.24116e-07	2.5	0	2.3645	2.50617	0.00308719
1.24134e-07	2.5	0	2.36738	2.51253	0.00626638
1.24158e-07	2.5	0	2.37121	2.51888	0.00943855
1.24194e-07	2.5	0	2.37698	2.52463	0.0123162
1.24237e-07	2.5	0	2.38362	2.52657	0.0132833
1.24293e-07	2.5	0	2.39196	2.52383	0.0119141
1.24373e-07	2.5	0	2.40251	2.51579	0.00789462
1.24487e-07	2.5	0	2.41503	2.5062	0.00309813
1.24627e-07	2.5	0	2.42785	2.50262	0.00130757
1.24805e-07	2.5	0	2.44144	2.50455	0.0022727
1.24997e-07	2.5	0	2.45374	2.50519	0.00259473
1.25274e-07	2.5	0	2.46732	2.50293	0.00146318
1.25735e-07	2.5	0	2.48176	2.50152	0.000758672
1.26e-07	2.5	4.41163e-13	2.48696	2.50149	0.000747245
1.26038e-07	2.5	0.3125	2.48776	2.5051	0.00254799
1.26055e-07	2.5	0.454515	2.48813	2.50628	0.0031379
1.26109e-07	2.5	0.908963	2.48911	2.50387	0.00193723
1.26146e-07	2.5	1.22003	2.4895	2.49769	-0.00115396
1.26172e-07	2.5	1.43247	2.48954	2.49207	-0.00396635
1.26197e-07	2.5	1.64491	2.4894	2.4853	-0.00734794
1.26216e-07	2.5	1.80006	2.48926	2.48255	-0.00872667
1.26235e-07	2.5	1.95522	2.48906	2.48073	-0.00963287
1.26248e-07	2.5	2.0683	2.48895	2.48074	-0.00962999
1.26262e-07	2.5	2.18138	2.48884	2.48164	-0.00918085
1.26275e-07	2.5	2.29138	2.48878	2.48322	-0.00839229
1.26288e-07	2.5	2.40138	2.48875	2.48554	-0.00723154
1.263e-07	2.5	2.5	2.48877	2.48816	-0.00592102
1.2631e-07	2.5	2.5	2.48879	2.48936	-0.00531925
1.26315e-07	2.5	2.5	2.48881	2.49	-0.00500094
1.26329e-07	2.5	2.5	2.48889	2.49255	-0.003726
1.26348e-07	2.5	2.5	2.48907	2.49658	-0.00170804
1.26359e-07	2.5	2.5	2.48922	2.49898	-0.000511665
1.26371e-07	2.5	2.5	2.4894	2.50126	0.000628549
1.26386e-07	2.5	2.5	2.48965	2.50343	0.00171658
1.26402e-07	2.5	2.5	2.48993	2.50491	0.0024532
1.26425e-07	2.5	2.5	2.49037	2.50656	0.00327853
1.26455e-07	2.5	2.5	2.49097	2.50812	0.00405956
1.26488e-07	2.5	2.5	2.49163	2.5089	0.00444901
1.26523e-07	2.5	2.5	2.49231	2.509	0.00449849
1.26558e-07	2.5	2.5	2.49296	2.5087	0.00434866
1.26614e-07	2.5	2.5	2.49386	2.50688	0.00344003
1.26643e-07	2.5	2.5	2.49424	2.50556	0.00278232
1.26672e-07	2.5	2.5	2.49457	2.50399	0.00199662
1.2673e-07	2.5	2.5	2.49503	2.50083	0.000417165
1.26779e-07	2.5	2.5	2.49527	2.4992	-0.000400141
1.26834e-07	2.5	2.5	2.49547	2.49835	-0.000824654
1.269e-07	2.5	2.5	2.49567	2.49808	-0.000959578
1.2697e-07	2.5	2.5	2.49588	2.49851	-0.000747261
1.27068e-07	2.5	2.5	2.49622	2.49936	-0.000317643
1.27157e-07	2.5	2.5	2.49642	2.49795	-0.00102659
1.27217e-07	2.5	2.5	2.4964	2.49605	-0.0019766
1.27277e-07	2.5	2.5	2.49624	2.49339	-0.00330627
1.27365e-07	2.5	2.5	2.49505	2.47495	-0.0125255
1.27428e-07	2.5	2.5	2.4916	2.44882	-0.0255912
1.2749e-07	2.5	2.5	2.486	2.41185	-0.0440767
1.27561e-07	2.5	2.5	2.46098	2.29265	-0.103673
1.27598e-07	2.5	2.5	2.42969	2.29101	-0.104495
1.27635e-07	2.5	2.5	2.3859	2.33177	-0.0841133
1.2771e-07	2.5	2.5	2.25308	2.61242	0.0562112
1.27769e-07	2.5	2.5	2.12566	2.79533	0.147667
1.2783e-07	2.5	2.5	1.98805	2.83279	0.166395
1.27898e-07	2.5	2.5	1.83595	2.69411	0.0970539
1.27978e-07	2.5	2.5	1.66312	2.44399	-0.028003
1.28057e-07	2.5	2.5	1.50535	2.2885	-0.10575
1.28133e-07	2.5	2.5	1.36804	2.31749	-0.0912565
1.2822e-07	2.5	2.5	1.22268	2.48532	-0.00733984
1.28324e-07	2.5	2.5	1.0559	2.64199	0.0709959
1.28405e-07	2.5	2.5	0.931141	2.62619	0.0630956
1.28502e-07	2.5	2.5	0.79161	2.50069	0.000345061
1.28618e-07	2.5	2.5	0.644628	2.39884	-0.0505823
1.28709e-07	2.5	2.5	0.5466	2.43477	-0.0326139
1.288e-07	2.5	2.5	0.461333	2.52364	0.0118179
1.28817e-07	2.5	2.35551	0.446267	2.53578	0.0178898
1.28828e-07	2.5	2.27061	0.437469	2.54261	0.0213044
1.2886e-07	2.5	1.99894	0.409987	2.5568	0.0283984
1.28901e-07	2.5	1.658	0.37696	2.55638	0.0281898
1.28944e-07	2.5	1.2976	0.343936	2.53738	0.0186884
1.28969e-07	2.5	1.09521	0.326323	2.52211	0.0110535
1.28993e-07	2.5	0.89282	0.309381	2.50353	0.00176484
1.29007e-07	2.5	0.771817	0.299609	2.49336	-0.00332245
1.29022e-07	2.5	0.650814	0.290095	2.48315	-0.00842275
1.29045e-07	2.5	0.45481	0.27526	2.4697	-0.0151504
1.29057e-07	2.5	0.35753	0.268165	2.46505	-0.0174774
1.29069e-07	2.5	0.260251	0.261248	2.46173	-0.0191332
1.29086e-07	2.5	0.112829	0.251099	2.45976	-0.0201183
1.291e-07	2.5	0	0.243594	2.46036	-0.0198222
1.29111e-07	2.5	0	0.237862	2.46498	-0.0175081
1.29116e-07	2.5	0	0.235309	2.46711	-0.0164474
1.2913e-07	2.5	0	0.227629	2.47415	-0.0129232
1.29153e-07	2.5	0	0.216216	2.48615	-0.00692664
1.29188e-07	2.5	0	0.199951	2.50431	0.00215539
1.2923e-07	2.5	0	0.181555	2.52226	0.0111285
1.29286e-07	2.5	0	0.159308	2.53339	0.0166942
1.29367e-07	2.5	0	0.130752	2.5239	0.0119501
1.29487e-07	2.5	0	0.0967087	2.49018	-0.00491153
1.29616e-07	2.5	0	0.0697228	2.47942	-0.0102876
1.29764e-07	2.5	0	0.0479716	2.5043	0.0021488
1.29954e-07	2.5	0	0.0293794	2.51494	0.007472
1.30129e-07	2.5	0	0.0182591	2.49334	-0.00333159
1.30379e-07	2.5	0	0.0093586	2.49398	-0.00301056
1.30582e-07	2.5	0	0.00577764	2.50988	0.00493808
1.30923e-07	2.5	0	0.0022761	2.4963	-0.00185049
1.31e-07	2.5	4.41163e-13	0.00184802	2.49239	-0.00380719
1.31031e-07	2.5	0.257505	0.00181017	2.49816	-0.000918376
1.31041e-07	2.5	0.342418	0.00179716	2.49995	-2.35141e-05
1.31074e-07	2.5	0.614138	0.00173698	2.50391	0.00195626
1.31095e-07	2.5	0.795296	0.00166685	2.50421	0.00210417
1.31117e-07	2.5	0.976454	0.00157272	2.50263	0.00131442
1.31137e-07	2.5	1.13809	0.00146405	2.49937	-0.000315693
1.31156e-07	2.5	1.29973	0.00133354	2.49445	-0.00277492
1.31183e-07	2.5	1.52287	0.00114202	2.48647	-0.0067628
1.3121e-07	2.5	1.746	0.000928911	2.4766	-0.0117024
1.31225e-07	2.5	1.87287	0.000839613	2.47297	-0.0135172
1.3124e-07	2.5	1.99973	0.000761705	2.46998	-0.0150118
1.31254e-07	2.5	2.11804	0.000716807	2.46882	-0.0155915
1.31268e-07	2.5	2.23636	0.000692941	2.46888	-0.0155585
1.31282e-07	2.5	2.35235	0.000694232	2.47056	-0.014719
1.31296e-07	2.5	2.46835	0.000718549	2.4737	-0.0131508
1.313e-07	2.5	2.5	0.000728048	2.47468	-0.0126575
1.31306e-07	2.5	2.5	0.000729994	2.47525	-0.0123727
1.31309e-07	2.5	2.5	0.000731575	2.47561	-0.0121939
1.31318e-07	2.5	2.5	0.000740489	2.47698	-0.0115083
1.31331e-07	2.5	2.5	0.000766227	2.47994	-0.0100313
1.31351e-07	2.5	2.5	0.000828549	2.48591	-0.00704577
1.31368e-07	2.5	2.5	0.000912664	2.49318	-0.003411
1.31388e-07	2.5	2.5	0.0010357	2.50332	0.0016582
1.3141e-07	2.5	2.5	0.001181	2.51525	0.0076243
1.31434e-07	2.5	2.5	0.0013221	2.52745	0.0137251
1.31469e-07	2.5	2.5	0.00141822	2.53825	0.0191241
1.31504e-07	2.5	2.5	0.00137677	2.54058	0.0202916
1.31544e-07	2.5	2.5	0.00118174	2.53363	0.0168161
1.31603e-07	2.5	2.5	0.000735943	2.51205	0.00602342
1.31643e-07	2.5	2.5	0.00045153	2.49685	-0.00157536
1.31682e-07	2.5	2.5	0.000174643	2.48088	-0.00955863
1.31721e-07	2.5	2.5	6.70136e-06	2.47001	-0.014994
1.31777e-07	2.5	2.5	-2.01927e-05	2.4663	-0.0168482
1.31823e-07	2.5	2.5	-0.00027495	2.4594	-0.0202996
1.31856e-07	2.5	2.5	-0.000813275	2.45039	-0.0248026
1.31888e-07	2.5	2.5	-0.00164819	2.43796	-0.0310199
1.31943e-07	2.5	2.5	-0.00235268	2.37716	-0.0614212
1.32003e-07	2.5	2.5	0.00707061	2.1448	-0.177602
1.32069e-07	2.5	2.5	0.0524812	1.85489	-0.322556
1.32124e-07	2.5	2.5	0.123572	1.80539	-0.347303
1.32176e-07	2.5	2.5	0.211697	1.95309	-0.273457
1.32252e-07	2.5	2.5	0.367888	2.23226	-0.13387
1.32305e-07	2.5	2.5	0.491394	2.38721	-0.0563951
1.32382e-07	2.5	2.5	0.685862	2.55084	0.0254203
1.32472e-07	2.5	2.5	0.915424	2.66055	0.080275
1.32568e-07	2.5	2.5	1.14668	2.70494	0.102469
1.3272e-07	2.5	2.5	1.46523	2.69068	0.0953377
1.32848e-07	2.5	2.5	1.68273	2.66022	0.080111
1.32983e-07	2.5	2.5	1.86459	2.63674	0.0683688
1.33166e-07	2.5	2.5	2.04671	2.61079	0.0553963
1.3342e-07	2.5	2.5	2.20684	2.57001	0.035004
1.33733e-07	2.5	2.5	2.3102	2.5216	0.0108013
1.338e-07	2.5	2.5	2.32389	2.5139	0.00695098
1.33827e-07	2.5	2.2761	2.32883	2.50901	0.00450626
1.33836e-07	2.5	2.19692	2.33056	2.5075	0.00375037
1.33867e-07	2.5	1.94354	2.33594	2.50366	0.00183026
1.3391e-07	2.5	1.5828	2.34317	2.49883	-0.000583203
1.33932e-07	2.5	1.39689	2.34671	2.49665	-0.0016728
1.33955e-07	2.5	1.21098	2.35013	2.49468	-0.00265753
1.33981e-07	2.5	0.995039	2.35398	2.49293	-0.00353424
1.34007e-07	2.5	0.779094	2.3577	2.49166	-0.00416991
1.34023e-07	2.5	0.639532	2.36006	2.49159	-0.00420475
1.3404e-07	2.5	0.49997	2.36238	2.49196	-0.00401789
1.34053e-07	2.5	0.393763	2.36415	2.49296	-0.00352079
1.34065e-07	2.5	0.287556	2.36591	2.49444	-0.00278155
1.34087e-07	2.5	0.109119	2.36892	2.49819	-0.000905415
1.341e-07	2.5	0	2.37077	2.50083	0.000413292
1.34111e-07	2.5	0	2.37241	2.50514	0.00257178
1.34116e-07	2.5	0	2.37312	2.50695	0.00347718
1.34131e-07	2.5	0	2.37534	2.5118	0.00590147
1.34153e-07	2.5	0	2.37878	2.51757	0.00878405
1.34187e-07	2.5	0	2.38386	2.52297	0.0114832
1.34228e-07	2.5	0	2.39	2.52533	0.0126672
1.34281e-07	2.5	0	2.39748	2.52354	0.0117683
1.34355e-07	2.5	0	2.40692	2.51679	0.00839633
1.34464e-07	2.5	0	2.41865	2.50727	0.00363437
1.34597e-07	2.5	0	2.4304	2.50261	0.00130441
1.34778e-07	2.5	0	2.44374	2.50389	0.00194673
1.34974e-07	2.5	0	2.45575	2.50498	0.00249235
1.35256e-07	2.5	0	2.46896	2.50291	0.00145697
1.35717e-07	2.5	0	2.48268	2.50135	0.00067564
1.36e-07	2.5	4.41163e-13	2.4879	2.50141	0.000706292
1.36037e-07	2.5	0.3125	2.48866	2.50502	0.00250863
1.36055e-07	2.5	0.458734	2.48902	2.50624	0.00311877
1.36111e-07	2.5	0.926681	2.48998	2.50398	0.00199125
1.36148e-07	2.5	1.23594	2.49035	2.49824	-0.000879363
1.36174e-07	2.5	1.45318	2.4904	2.49296	-0.00351983
1.362e-07	2.5	1.67042	2.49028	2.48665	-0.00667523
1.36218e-07	2.5	1.81913	2.49015	2.48408	-0.00795755
1.36236e-07	2.5	1.96784	2.48997	2.48224	-0.00888216
1.3625e-07	2.5	2.08193	2.48985	2.48174	-0.00913128
1.36264e-07	2.5	2.19602	2.48972	2.4819	-0.00904913
1.36277e-07	2.5	2.30641	2.48963	2.48268	-0.00865819
1.3629e-07	2.5	2.41679	2.48956	2.48408	-0.00795966
1.363e-07	2.5	2.5	2.48952	2.48542	-0.00729234
1.36311e-07	2.5	2.5	2.48948	2.48552	-0.00724058
1.36315e-07	2.5	2.5	2.48946	2.48563	-0.00718614
1.36328e-07	2.5	2.5	2.48942	2.48659	-0.00670504
1.36344e-07	2.5	2.5	2.48942	2.4885	-0.00575108
1.36363e-07	2.5	2.5	2.48949	2.49178	-0.00410877
1.36379e-07	2.5	2.5	2.48962	2.49533	-0.00233389
1.36399e-07	2.5	2.5	2.48989	2.50027	0.000136827
1.36423e-07	2.5	2.5	2.49033	2.50566	0.00283236
1.3645e-07	2.5	2.5	2.49094	2.51064	0.00532026
1.36479e-07	2.5	2.5	2.4917	2.51402	0.00701253
1.36514e-07	2.5	2.5	2.49262	2.51542	0.00771181
1.36544e-07	2.5	2.5	2.4934	2.51498	0.00748834
1.36608e-07	2.5	2.5	2.49473	2.51135	0.00567321
1.36695e-07	2.5	2.5	2.4959	2.5047	0.00235052
1.36798e-07	2.5	2.5	2.49651	2.49937	-0.0003146
1.36919e-07	2.5	2.5	2.49678	2.49802	-0.000992049
1.37087e-07	2.5	2.5	2.49717	2.49978	-0.000111336
1.37363e-07	2.5	2.5	2.49806	2.50094	0.000471361
1.37734e-07	2.5	2.5	2.49886	2.4998	-0.000100561
1.38371e-07	2.5	2.5	2.49945	2.50013	6.58012e-05
1.388e-07	2.5	2.5	2.49972	2.50014	6.93025e-05
1.38838e-07	2.5	2.1875	2.49958	2.49745	-0.00127531
1.38859e-07	2.5	2.01116	2.4995	2.49619	-0.00190708
1.38926e-07	2.5	1.44687	2.49899	2.49147	-0.00426598
1.38947e-07	2.5	1.27242	2.49877	2.49008	-0.00495959
1.38968e-07	2.5	1.09796	2.49852	2.48873	-0.00563637
1.38989e-07	2.5	0.923471	2.49827	2.48775	-0.00612438
1.3901e-07	2.5	0.74898	2.49799	2.48704	-0.00648082
1.39029e-07	2.5	0.595453	2.49777	2.48699	-0.00650367
1.39047e-07	2.5	0.441926	2.49755	2.48737	-0.00631349
1.3906e-07	2.5	0.334892	2.49743	2.48827	-0.00586474
1.39073e-07	2.5	0.227858	2.49732	2.48957	-0.00521416
1.39094e-07	2.5	0.0509929	2.49723	2.4927	-0.00364763
1.391e-07	2.5	0	2.49721	2.49368	-0.00316025
1.3911e-07	2.5	0	2.49727	2.49702	-0.00149035
1.39114e-07	2.5	0	2.4973	2.49832	-0.000840204
1.39125e-07	2.5	0	2.49739	2.50168	0.000839061
1.39145e-07	2.5	0	2.49761	2.50637	0.00318528
1.39177e-07	2.5	0	2.4981	2.51148	0.0057424
1.39216e-07	2.5	0	2.49878	2.51419	0.00709475
1.39265e-07	2.5	0	2.49961	2.51374	0.00686809
1.39331e-07	2.5	0	2.50044	2.50956	0.00478075
1.39435e-07	2.5	0	2.50094	2.5021	0.00104763
1.39559e-07	2.5	0	2.50073	2.49763	-0.00118366
1.39733e-07	2.5	0	2.50025	2.4984	-0.000802227
1.39964e-07	2.5	0	2.50012	2.50077	0.000387336
1.40216e-07	2.5	0	2.50021	2.50022	0.000108738
1.4063e-07	2.5	0	2.50009	2.49964	-0.000179499
1.41e-07	2.5	4.41163e-13	2.50004	2.5002	0.000101052
1.41038e-07	2.5	0.3125	2.50024	2.50362	0.00181244
1.41057e-07	2.5	0.477404	2.50036	2.50488	0.00243994
1.41121e-07	2.5	1.00509	2.50052	2.50202	0.00100857
1.41157e-07	2.5	1.30783	2.50037	2.49629	-0.00185438
1.41186e-07	2.5	1.5493	2.50007	2.49136	-0.00431914
1.41215e-07	2.5	1.79077	2.49961	2.48611	-0.00694464
1.4123e-07	2.5	1.91664	2.49936	2.48496	-0.00752134
1.41245e-07	2.5	2.04251	2.49909	2.48442	-0.00778795
1.4126e-07	2.5	2.17001	2.49885	2.48471	-0.00764405
1.41276e-07	2.5	2.29752	2.49863	2.48577	-0.00711616
1.413e-07	2.5	2.5	2.49838	2.48903	-0.00548652
1.41313e-07	2.5	2.5	2.49826	2.48967	-0.00516681
1.41319e-07	2.5	2.5	2.49821	2.49011	-0.00494417
1.41338e-07	2.5	2.5	2.4981	2.49257	-0.00371367
1.41358e-07	2.5	2.5	2.49807	2.49602	-0.00199185
1.41371e-07	2.5	2.5	2.49808	2.49789	-0.00105521
1.41385e-07	2.5	2.5	2.49812	2.4995	-0.000249004
1.41415e-07	2.5	2.5	2.49823	2.50174	0.000867628
1.41439e-07	2.5	2.5	2.49837	2.50321	0.00160567
1.4147e-07	2.5	2.5	2.49859	2.50469	0.00234517
1.41513e-07	2.5	2.5	2.49893	2.50584	0.0029188
1.41544e-07	2.5	2.5	2.4992	2.50634	0.00316903
1.416e-07	2.5	2.5	2.49962	2.50595	0.00297374
1.4163e-07	2.5	2.5	2.4998	2.5052	0.00259803
1.4166e-07	2.5	2.5	2.49995	2.50407	0.00203355
1.41711e-07	2.5	2.5	2.50008	2.50152	0.000758377
1.41763e-07	2.5	2.5	2.50008	2.49961	-0.000196926
1.41813e-07	2.5	2.5	2.50001	2.49864	-0.000677871
1.41878e-07	2.5	2.5	2.49988	2.49804	-0.000979795
1.41944e-07	2.5	2.5	2.49975	2.49808	-0.000957739
1.4203e-07	2.5	2.5	2.49964	2.49884	-0.000578102
1.42116e-07	2.5	2.5	2.49954	2.49857	-0.000716724
1.42232e-07	2.5	2.5	2.49913	2.49505	-0.0024742
1.42282e-07	2.5	2.5	2.49866	2.49067	-0.00466384
1.42332e-07	2.5	2.5	2.49803	2.48457	-0.00771555
1.42425e-07	2.5	2.5	2.49618	2.4596	-0.0201989
1.42467e-07	2.5	2.5	2.49192	2.4258	-0.0370977
1.42509e-07	2.5	2.5	2.48553	2.378	-0.0610014
1.42545e-07	2.5	2.5	2.4706	2.32667	-0.0866656
1.42582e-07	2.5	2.5	2.44943	2.26569	-0.117154
1.42614e-07	2.5	2.5	2.41668	2.28994	-0.105032
1.42647e-07	2.5	2.5	2.37367	2.36007	-0.0699645
1.42717e-07	2.5	2.5	2.24318	2.64457	0.0722841
1.42769e-07	2.5	2.5	2.12885	2.80567	0.152836
1.42828e-07	2.5	2.5	1.99595	2.84111	0.170556
1.42896e-07	2.5	2.5	1.84288	2.69946	0.0997282
1.42977e-07	2.5	2.5	1.66803	2.44079	-0.0296072
1.43055e-07	2.5	2.5	1.5118	2.28344	-0.108279
1.43131e-07	2.5	2.5	1.37508	2.31226	-0.0938724
1.43217e-07	2.5	2.5	1.23061	2.48307	-0.00846425
1.43322e-07	2.5	2.5	1.06155	2.64573	0.0728653
1.43402e-07	2.5	2.5	0.938092	2.63	0.065002
1.43499e-07	2.5	2.5	0.798472	2.50194	0.000972373
